id,participant_ideology,participant_gender,protesters_cause,action,response,action_text,exclude
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,10,1,join or form a group of activists,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,11,1,refuse to accept honors or awards in protest,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,13,1,refuse to work (strike),FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,15,1,donate to activist groups,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,19,0,enter and refuse to leave a building (occupation),FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,23,1,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,24,0,spray paint political messages in public places,FALSE
8yu3bi637c5bwybe9v4glghj,Liberal,Man,Against,25,1,attend a protest march even though it might turn violent,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,3,1,make a public speech,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,4,1,hold meetings to influence the public,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,5,1,attend or organise a protest march,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,10,1,join or form a group of activists,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,13,0,refuse to work (strike),FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,15,1,donate to activist groups,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,24,0,spray paint political messages in public places,FALSE
94kn7ze3o66qacrjvm38xiuk,Liberal,Woman,For,25,0,attend a protest march even though it might turn violent,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,3,1,make a public speech,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,6,0,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,19,0,enter and refuse to leave a building (occupation),FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,24,0,spray paint political messages in public places,FALSE
969z9ol0ili3cyytx396k7gd,Liberal,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,1,0,attend a protest march even though it might be unlawful,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,2,0,"hand out flyers, leaflets, or pamphlets",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,3,0,make a public speech,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,4,0,hold meetings to influence the public,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,5,0,attend or organise a protest march,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,6,0,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,7,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,8,0,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,9,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,10,0,join or form a group of activists,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,11,0,refuse to accept honors or awards in protest,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,12,0,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,13,0,refuse to work (strike),FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,15,0,donate to activist groups,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,19,0,enter and refuse to leave a building (occupation),FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,24,0,spray paint political messages in public places,FALSE
973w22j4ttn4uj47xctco1ed,Conservative,Man,Against,25,0,attend a protest march even though it might turn violent,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,3,1,make a public speech,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,4,0,hold meetings to influence the public,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,5,1,attend or organise a protest march,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,8,0,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,10,0,join or form a group of activists,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,11,0,refuse to accept honors or awards in protest,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,13,0,refuse to work (strike),FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,15,1,donate to activist groups,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,24,0,spray paint political messages in public places,FALSE
97f5pp5ox9ty5lcwrhddk16i,Conservative,Woman,For,25,0,attend a protest march even though it might turn violent,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,3,1,make a public speech,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,4,1,hold meetings to influence the public,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,5,1,attend or organise a protest march,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,10,1,join or form a group of activists,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,13,1,refuse to work (strike),FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,15,1,donate to activist groups,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,19,1,enter and refuse to leave a building (occupation),FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,24,1,spray paint political messages in public places,FALSE
988alw1jvpwn22j7buccko9l,Liberal,Man,For,25,1,attend a protest march even though it might turn violent,FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,3,1,make a public speech,FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,4,1,hold meetings to influence the public,FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,5,1,attend or organise a protest march,FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
9beh11fzrx9wo8jpiqkfzk4d,Liberal,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
